_id,AARE,currentPrediction,thd,start,timing,isAnomally
6542a1d158af3d8361ee28bf,0.06733376366617262,556.0854352752011,0.10280092237417214,1698865616976.0,548,
6542a1db58af3d8361ee28c8,0.04239701800433655,571.0235817210296,0.11375124290528704,1698865627013.0,524,
6542a1e558af3d8361ee28d1,0.051849031399062454,565.4665088843632,0.1107310223249002,1698865637000.0,538,
6542a1ef58af3d8361ee28da,0.09199891258666659,564.1964314853436,0.11972861980846727,1698865647039.0,497,
6542a1f958af3d8361ee28e3,0.07314533376008583,560.7562244899353,0.11714946210384156,1698865657017.0,580,
6542a20358af3d8361ee28ec,0.10235847853629443,565.9301351355435,0.12771640400480597,1698865667041.0,497,
6542a20d58af3d8361ee28f5,0.0960904557939497,566.0148097691939,0.1311722380073046,1698865677030.0,507,
6542a21758af3d8361ee28fe,0.09106483156379783,556.7361373082355,0.13167788280962078,1698865687034.0,567,
6542a22158af3d8361ee2907,0.05492685242537244,565.6228895851973,0.1305815664770525,1698865697060.0,549,
6542a22b58af3d8361ee2910,0.03005759343587809,570.9021487804789,0.13593006173266012,1698865707050.0,548,
6542a23558af3d8361ee2919,0.03716892216317195,568.5715121211986,0.13659186837433598,1698865717052.0,547,
6542a23f58af3d8361ee2922,0.0381821178375903,568.3249409353923,0.1362324097972425,1698865727065.0,550,
6542a24958af3d8361ee292b,0.026357066097437758,568.5691542000228,0.13772515535195035,1698865737064.0,565,
6542a25358af3d8361ee2934,0.02832918072543954,570.7623998450808,0.1378651189478629,1698865747088.0,546,
6542a25d58af3d8361ee293d,0.0480614397435408,570.2927524737553,0.13560052318177268,1698865757418.0,522,
6542a26758af3d8361ee2946,0.04947920360684131,564.9643137796653,0.13344475705681633,1698865767428.0,571,
6542a27158af3d8361ee294f,0.0789457336707709,568.0097374010779,0.1334811698364787,1698865777435.0,501,
6542a27c58af3d8361ee2958,0.058700959191038155,565.4157293676142,0.1316338273185308,1698865787454.0,548,
6542a28658af3d8361ee2961,0.06462272355848805,562.4996124592499,0.1301829858010501,1698865797454.0,547,
6542a28f58af3d8361ee296a,0.03494372158993148,568.3249409353923,0.1295067127628703,1698865807451.0,544,
6542a29a58af3d8361ee2973,0.029616589315763983,567.8317143523093,0.129287296943555,1698865817458.0,559,
