_id,AARE,currentPrediction,thd,start,timing,isAnomally
65455e111496fe464e1a262e,0.09253829220510719,442.05026376305887,0.14161274181567082,1699044881468.0,499,
65455e1c1496fe464e1a2637,0.16066367305923485,428.8947471890151,0.21240626328587858,1699044891481.0,650,
65455e261496fe464e1a2640,0.2689367476286547,446.1133151748067,0.3487162577291028,1699044901482.0,689,
65455e301496fe464e1a2649,0.29306711945823527,466.1247027212091,0.4236365571405174,1699044911498.0,573,
65455e3a1496fe464e1a2652,0.2352139294972203,457.53530572235974,0.4318970449773872,1699044921514.0,549,
65455e441496fe464e1a265b,0.18744146393639338,442.8462131115532,0.4212686005516605,1699044931507.0,560,
65455e4e1496fe464e1a2664,0.17283300233314475,441.5128688165002,0.40944514531890486,1699044941555.0,515,
65455e581496fe464e1a266d,0.17597821507580771,437.5238242586301,0.39959981218718676,1699044951536.0,531,
65455e621496fe464e1a2676,0.18462338221184318,434.44122278477096,0.3921070497674227,1699044961505.0,568,
65455e6c1496fe464e1a267f,0.19647267815789818,440.4626383044603,0.38716455867633826,1699044971528.0,536,
65455e761496fe464e1a2688,0.2278489778994826,440.8191954373876,0.38870769060026567,1699044981531.0,604,
65455e801496fe464e1a2691,0.2070500110485115,445.06491605064826,0.38544699512798275,1699044991534.0,538,
65455e8a1496fe464e1a269a,0.20010718625925009,444.88600354222564,0.38129279279676775,1699045001543.0,528,
65455e941496fe464e1a26a3,0.19244656052231615,436.63268969896177,0.37653056366066656,1699045011552.0,580,
65455e9e1496fe464e1a26ac,0.18354668636758487,441.49619849091226,0.37136311339711037,1699045021547.0,517,
65455ea81496fe464e1a26b5,0.199239914160466,439.9156168318579,0.36797029966803324,1699045031578.0,553,
65455eb21496fe464e1a26be,0.184237476071337,437.206618485823,0.363527273927716,1699045041609.0,548,
65455ebc1496fe464e1a26c7,0.17979856402482974,440.57547997315834,0.3591437059788117,1699045051675.0,508,
65455ec61496fe464e1a26d0,0.1876401747405371,435.3981933908457,0.355513445038642,1699045061680.0,564,
65455ed01496fe464e1a26d9,0.18650422889772247,437.4716531833394,0.3520369409976023,1699045071697.0,546,
65455eda1496fe464e1a26e2,0.17826525647982067,441.53578464435066,0.348365143015125,1699045081681.0,495,
65455ee41496fe464e1a26eb,0.17929718143904985,433.6521763598299,0.3449574574396054,1699045091695.0,564,
65455eee1496fe464e1a26f4,0.1806674660356622,436.024246294334,0.3418037088732574,1699045101698.0,547,
65455ef81496fe464e1a26fd,0.21033118744326965,441.6501759489484,0.34090569129121917,1699045111714.0,550,
65455f021496fe464e1a2706,0.19938153831105032,440.15294591783373,0.33905912937479654,1699045121724.0,549,
65455f0c1496fe464e1a270f,0.17499280844639348,440.3644477388142,0.3361386845763782,1699045131764.0,506,
65455f161496fe464e1a2718,0.1954855492784572,435.27347118024977,0.3342295086098629,1699045141748.0,587,
65455f201496fe464e1a2721,0.1785783556536056,439.8680007469391,0.33166380237961496,1699045151754.0,516,
65455f2a1496fe464e1a272a,0.17959893699896673,440.54965270816297,0.3292485361169487,1699045161764.0,508,
65455f341496fe464e1a2733,0.16832737899115868,431.8625816889674,0.32674637244467464,1699045171776.0,557,
65455f3e1496fe464e1a273c,0.18540405760044965,436.668894828619,0.32474281070099514,1699045181829.0,545,
65455f481496fe464e1a2745,0.20837661823821896,440.66493622736965,0.32413032234114436,1699045191808.0,552,
65455f521496fe464e1a274e,0.1935979319227922,440.1643099144317,0.32259655207689014,1699045201829.0,537,
65455f5c1496fe464e1a2757,0.18753767788028636,439.2027373593214,0.3208622888146311,1699045211827.0,536,
65455f661496fe464e1a2760,0.2069112460056758,437.4495356527706,0.32019837211893337,1699045221842.0,591,
65455f701496fe464e1a2769,0.17836065436237603,443.6090566021898,0.31832855589223796,1699045231882.0,490,
65455f7a1496fe464e1a2772,0.18413010860469736,437.94645223128197,0.3166618123566025,1699045241884.0,546,
65455f841496fe464e1a277b,0.1765225513404522,433.3885504222224,0.31489843331128736,1699045251899.0,568,
65455f8e1496fe464e1a2784,0.20839673824861388,442.0973163440141,0.31446636294285363,1699045261912.0,546,
65455f981496fe464e1a278d,0.202944551992623,441.9663955898193,0.3137018917567922,1699045271929.0,540,
65455fa21496fe464e1a2796,0.19462633369616977,438.89520507122177,0.3125616457060025,1699045281915.0,557,
65455fac1496fe464e1a279f,0.1739716323447762,440.19140506334503,0.31097864229049305,1699045291956.0,505,
65455fb61496fe464e1a27a8,0.19576551880548257,436.03021004461476,0.309964041660295,1699045301953.0,579,
65455fc01496fe464e1a27b1,0.16759801530547258,438.849983878148,0.3084674654794269,1699045311955.0,503,
65455fca1496fe464e1a27ba,0.16486064905379003,438.17936720287673,0.3070280759066264,1699045321978.0,498,
65455fd41496fe464e1a27c3,0.17172929605168955,429.22665102353767,0.3056197662265411,1699045332046.0,586,
65455fde1496fe464e1a27cc,0.21751048930159167,438.8675933770085,0.30594654981054725,1699045342043.0,597,
65455fe81496fe464e1a27d5,0.22312908718474184,449.6346984016057,0.30662881791171526,1699045352049.0,521,
65455ff21496fe464e1a27de,0.21788131200698402,442.1932998524697,0.3068780544461604,1699045362067.0,591,
65455ffc1496fe464e1a27e7,0.20847650117748184,441.97156104281834,0.3065459483117385,1699045372065.0,579,
654560061496fe464e1a27f0,0.26126912681739695,448.1539508614244,0.31068215380338604,1699045382102.0,636,
654560101496fe464e1a27f9,0.23501172242734739,453.1873560983809,0.3119371013326955,1699045392095.0,548,
6545601a1496fe464e1a2802,0.21908241643681586,449.36266686320874,0.3120124582857392,1699045402102.0,554,
654560241496fe464e1a280b,0.22406333941859002,440.71945523584174,0.31235762060931016,1699045412100.0,639,
6545602e1496fe464e1a2814,0.1948798990597615,450.86553193395883,0.31141409817638277,1699045422171.0,493,
654560381496fe464e1a281d,0.17375831955231202,443.36576376593325,0.3102573725892901,1699045432162.0,507,
654560421496fe464e1a2826,0.11465952683676923,429.1641020835852,0.31131941421416787,1699045442176.0,495,
6545604c1496fe464e1a282f,0.1593100352460061,429.32066226812094,0.3103071024515264,1699045452200.0,550,
654560561496fe464e1a2838,0.19083472760890813,434.41243712396704,0.3093785044248538,1699045462197.0,557,
654560601496fe464e1a2841,0.2104329004200788,441.27920250628733,0.3090893512748062,1699045472216.0,546,
6545606a1496fe464e1a284a,0.20300146326355328,440.7796562426128,0.3085162313814445,1699045482213.0,549,
654560741496fe464e1a2853,0.2001716156748528,439.92951659629176,0.30786311917273457,1699045492217.0,558,
6545607e1496fe464e1a285c,0.19967385499764836,441.2848375459227,0.30720714929508874,1699045502221.0,545,
654560881496fe464e1a2865,0.21700254266320212,440.77317594703214,0.3072132818040173,1699045512241.0,587,
654560921496fe464e1a286e,0.19233745532497884,444.1356980147777,0.3064014873355727,1699045522249.0,515,
6545609c1496fe464e1a2877,0.16802551086059572,440.4337587263291,0.30547859320565507,1699045532277.0,499,
654560a61496fe464e1a2880,0.1615008814670686,430.69002385817663,0.3046457746050885,1699045542291.0,559,
654560b01496fe464e1a2889,0.18333864666312408,435.89670656392036,0.30376768132178267,1699045552316.0,547,
654560ba1496fe464e1a2892,0.1811043277052863,441.1105269865356,0.30289054564660567,1699045562371.0,496,
654560c41496fe464e1a289b,0.17873857306855934,433.8798319610984,0.3020188854054882,1699045572372.0,558,
654560ce1496fe464e1a28a4,0.1790128276890411,435.44665473170977,0.3011660750718529,1699045582383.0,547,
654560d81496fe464e1a28ad,0.20671807783864593,441.00233422553674,0.3008554798065576,1699045592380.0,547,
654560e21496fe464e1a28b6,0.1983818740578124,439.80892674809513,0.3003074508924829,1699045602394.0,548,
654560ec1496fe464e1a28bf,0.19565369302614583,439.92359980467467,0.2997069451458844,1699045612402.0,547,
654560f61496fe464e1a28c8,0.20017886487481032,439.9176830130575,0.29922084271772537,1699045622403.0,555,
654561001496fe464e1a28d1,0.19361980456432493,440.72504331681347,0.2986000688286449,1699045632428.0,536,
6545610b1496fe464e1a28da,0.19393074474651975,439.41334696569294,0.29799589316661046,1699045642503.0,547,
654561151496fe464e1a28e3,0.19424189190176303,438.60791196714575,0.2974078545372907,1699045652492.0,554,
